ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;DEF
6968;140000;2;2;2;29;0;0;0;0;0;0;43030;44335;45351;46317;55506;56609;2000;1755;1721;10000;2028;3000;
6975;300000;1;2;1;31;-1;-1;-1;-1;-1;-1;12793;14185;12970;14786;12794;14180;14212;12985;14816;12808;14201;14109;
6982;80000;2;2;1;38;-1;-1;-1;-1;-1;-1;1894;316;316;514;316;1605;316;316;514;316;1605;316;
6983;20000;2;1;2;24;-1;-1;-1;0;0;0;7795;4110;10269;5880;3330;4339;4112;10269;118;67;2000;2128;
6985;20000;1;3;2;43;-1;0;0;-1;0;0;6085;6607;2800;11052;10522;9150;1045;1028;11052;311;183;0;
6991;20000;1;3;2;59;2;2;2;0;0;0;5119;5546;6302;7193;8075;8938;1500;1000;1000;1000;1000;1000;
6994;180000;2;1;2;28;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
7003;80000;2;3;1;39;2;2;2;2;2;2;48401;49326;50207;51081;52118;51129;2000;2000;2000;2001;0;4100;
7009;20000;2;3;1;41;0;0;0;0;0;2;16208;16942;18255;18468;19715;19250;1300;1600;813;1700;0;831;
7017;230000;1;2;2;31;0;0;0;0;0;0;14529;16597;18968;21435;27151;26815;5500;3000;4000;8000;4000;5000;
7019;190000;2;2;2;28;0;0;0;0;0;0;43072;43537;41016;40702;40676;27560;3768;3500;2500;4000;3000;3000;
7021;170000;1;3;1;51;0;0;0;0;0;0;55396;56493;55594;50417;45347;46247;8000;6000;1709;1645;1653;1725;
7022;210000;2;2;2;43;0;0;0;0;0;0;180962;181870;159975;138349;112371;111979;6601;5085;4087;4220;27704;73000;
7025;200000;2;2;2;25;0;0;0;0;0;0;22371;24569;28630;29962;30733;39192;2569;4500;1800;2000;9000;5000;
7028;270000;2;1;2;27;-1;0;0;0;0;2;153201;136157;115733;93359;55264;11292;5933;9851;4214;4300;0;1000;
7029;100000;1;1;1;49;0;0;0;2;2;2;63977;64854;69258;67546;71938;73605;2500;6100;0;5500;3000;0;
7032;200000;2;1;1;40;-1;-1;-1;-1;-1;-1;16204;7870;18041;4288;2270;467;7870;18090;4288;2270;467;18;
7037;140000;1;1;2;35;-1;-1;-1;-1;-1;-1;325;537;4233;857;325;325;537;4233;857;325;325;954;
7044;50000;1;1;2;24;0;0;0;0;0;2;42509;43565;44530;40206;46538;47311;2041;2006;1632;7177;1701;0;
7046;20000;2;1;2;26;-1;-1;-1;-1;-1;0;11030;5331;20985;6932;37345;28798;5331;20985;6932;37845;2000;11200;
7047;80000;2;2;1;53;1;2;2;2;0;0;9715;9415;11254;10777;12096;13895;0;2000;0;1500;2000;0;
7050;50000;2;2;1;34;-1;-1;-1;-1;-1;-1;2738;8192;3595;900;6483;0;8199;3622;900;6483;0;0;
7054;50000;2;3;1;46;2;0;0;2;2;0;25706;25040;25376;23845;21691;20426;1434;2456;784;0;778;573;
7057;100000;1;1;2;29;2;2;2;2;2;0;48186;48924;47837;51361;50417;51400;1800;0;4321;0;2400;0;
7061;120000;2;2;1;37;0;0;0;2;0;0;12006;13024;14795;14313;14762;14902;1171;1942;0;626;478;495;
7080;120000;2;3;1;42;-1;-1;-1;0;-1;0;2207;263;4531;1211;4015;2042;263;4531;0;4015;0;1007;
7083;20000;1;1;2;31;1;3;2;0;0;-2;16170;15646;14020;13345;0;0;0;5;1925;0;0;0;
7084;410000;2;2;1;29;-2;-2;-2;-1;-1;0;6764;6500;6764;1743;149153;145597;6500;6764;3542;161064;5072;4891;
7090;230000;2;1;2;28;0;0;0;0;0;0;95956;87294;85336;81640;82462;80964;4231;4061;2846;2800;2909;2601;
7099;130000;2;2;1;47;0;0;0;0;0;0;85317;86865;88760;35671;36977;38931;3813;4013;1274;1878;3116;0;
7107;310000;1;1;1;43;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
7109;260000;2;1;2;36;-1;-1;-2;-2;-2;-1;2992;0;0;0;0;150;0;0;0;0;150;310;
7110;30000;2;2;2;28;0;0;0;0;2;2;28347;29880;29588;30687;25637;26468;2000;2000;2200;0;1800;0;
7111;310000;1;2;2;27;-2;-2;-2;-2;-2;-1;68928;43431;61756;88416;59964;44873;43894;61816;39022;10041;15080;46146;
7112;270000;1;1;2;40;0;0;0;0;0;0;193444;202284;199443;147121;162262;107338;15000;7000;10000;25000;15000;15000;
7119;130000;2;1;2;30;2;2;2;2;2;0;124651;128263;129669;131057;128857;131469;7100;5000;5000;0;4928;4574;
7132;200000;2;2;2;34;0;0;0;0;0;0;189279;195200;60278;58972;55731;99900;10000;5023;5000;5000;50000;4000;
7134;50000;2;3;2;22;0;0;0;0;0;0;36926;52845;52148;32718;32096;30563;20007;3014;1309;5009;2008;4622;
7139;50000;1;2;2;22;0;0;0;0;0;0;55100;52440;47080;15718;13674;15145;2372;2149;1203;2000;1716;628;
7149;240000;2;1;1;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
7151;230000;2;3;1;54;-1;-1;-1;-1;-1;-1;1227;784;1854;396;1950;1099;784;1854;396;1950;1099;2040;
7152;40000;2;1;2;24;0;0;0;0;0;0;28140;32343;39717;37263;35224;34111;5000;8017;7000;4000;5000;5000;
7155;70000;2;3;1;27;2;2;2;2;2;2;27241;30416;29628;32350;33218;32532;3628;0;3218;1532;0;2257;
7158;300000;2;2;2;27;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
7159;180000;2;2;2;30;0;0;0;0;0;0;63182;64274;55112;56394;57577;58564;2166;2002;2200;2242;2100;2330;
7166;90000;2;3;1;68;-2;-2;-2;-2;-1;-1;2000;1000;1000;1000;1052;69237;0;1000;1000;1052;71062;3000;
7167;500000;1;2;2;36;1;-2;-1;0;0;0;226;8546;121867;116089;114293;118081;9125;126768;3468;4050;15099;5015;
7169;30000;1;2;2;29;2;0;0;-2;-2;-2;28603;28785;0;0;0;0;1000;0;0;0;0;0;
7170;20000;1;2;1;51;0;0;-2;-2;-2;-2;10400;0;0;0;0;0;0;0;0;0;0;0;
7175;20000;1;2;1;36;2;2;2;2;2;2;25274;25026;23073;22857;21143;21482;1700;0;1653;0;1940;0;
7181;300000;2;1;1;42;-1;-1;-1;-1;-1;-1;400;0;14583;2506;2996;370;0;14583;2513;2996;370;1986;
7187;240000;2;1;1;35;-1;-1;0;-1;0;-1;5770;10412;4578;5928;5619;13227;10420;1150;5928;3619;13227;7764;
7191;100000;2;2;2;33;0;0;0;0;0;0;61089;81262;59110;70052;84659;57648;30010;10047;20000;17000;5000;10000;
7194;150000;2;2;2;26;0;0;0;0;0;2;10693;13188;19902;23068;26184;25615;3000;7000;3500;3500;0;3500;
7197;80000;2;2;1;35;-1;-1;-1;-1;-1;0;7961;15290;1806;-1203;14107;8575;20004;1806;0;20000;0;6955;
7198;100000;2;3;1;39;0;0;0;0;0;0;39667;40704;41718;41536;42243;42929;1649;1663;1471;1360;1212;4472;
7202;80000;1;1;2;33;0;0;0;0;0;2;75985;79918;70203;67934;75781;73848;12036;10010;3000;9400;0;8000;
7211;90000;2;1;2;29;0;0;0;0;0;0;9124;10220;12044;27847;8251;26501;10000;10016;25000;8000;26000;12000;
7224;30000;2;1;2;44;1;2;0;-1;0;0;39347;34702;34822;15722;16467;17537;1200;1000;18000;1000;1500;1000;
7254;50000;1;3;2;26;1;2;3;2;0;0;48560;52047;50597;20378;18344;19618;4570;0;0;2000;2000;341;
7256;210000;2;1;1;54;0;0;0;0;0;-1;16355;18063;18077;14113;7049;2026;3000;2000;3000;150;2026;1026;
7279;150000;1;1;1;50;0;0;0;0;0;0;101639;91674;135883;95806;97648;99737;3820;50001;3569;3529;3697;5229;
7282;500000;1;1;2;34;0;0;0;0;0;0;324503;324262;323101;296962;84615;267596;15633;19725;13091;5066;195829;20225;
7287;80000;1;1;2;26;0;0;0;0;0;0;77397;77839;69534;60747;52280;43461;3328;2811;1192;1516;2316;1500;
7290;20000;1;2;2;33;0;0;0;0;0;0;36658;19253;20179;18800;19500;0;4000;1409;0;1000;0;0;
7292;150000;1;1;1;41;2;2;2;0;0;2;113358;124745;121249;124237;132252;134925;14779;0;5000;10000;5000;0;
7294;100000;2;2;1;27;-2;-2;-2;-2;-2;-2;390;1780;0;0;0;0;4780;0;0;0;0;0;
7302;100000;1;1;2;32;-1;-1;-2;-2;-2;-2;4270;0;0;0;0;0;0;0;0;0;0;0;
7303;390000;2;1;1;34;-2;-2;-2;-1;-1;0;7639;10876;6203;1518;46365;48795;6083;1051;1545;47280;3000;3000;
7311;90000;2;2;2;23;2;3;3;2;2;2;82623;86621;84369;82117;84395;85739;5900;0;0;3600;2900;3500;
7313;700000;1;1;2;35;-1;0;-1;0;0;0;8277;18282;130130;105055;70896;41509;17599;130370;3381;145;4639;12235;
7325;50000;2;2;1;40;0;0;0;0;-1;-1;21696;8987;9604;9800;500;0;1383;1000;196;500;0;0;
7333;220000;2;3;2;29;0;0;0;0;0;0;14246;15601;17140;14131;15424;17345;2601;2140;2131;3424;2345;3385;
7335;30000;2;3;1;54;0;0;0;0;2;2;17708;18734;19442;20741;21162;20671;1615;1323;1622;900;0;765;
7338;230000;2;1;1;36;-1;-1;2;-1;-1;-1;878;9567;3074;3660;3790;6006;9574;0;3660;3790;6006;5647;
7339;20000;1;2;1;39;2;0;0;0;0;0;20264;20328;19299;19928;20204;20398;1500;1500;900;700;1480;0;
7350;80000;1;2;2;41;2;0;0;0;0;0;80140;80627;80668;49233;48737;48280;3253;3211;1691;1721;1800;1576;
7361;220000;2;2;1;54;-1;-1;0;-1;-1;2;264;1138;3874;264;3105;2074;1138;3000;264;3105;0;264;
7364;150000;2;2;1;28;-1;-1;-1;0;0;0;108;-218;63174;43374;43950;44501;0;65748;1537;1585;1597;1615;
7368;100000;2;2;1;37;-1;0;0;0;0;0;87055;84712;76202;72368;71384;70346;3000;3403;2656;2500;2600;3000;
7371;330000;2;1;2;39;-1;-1;-1;-2;-1;-1;1972;1586;0;0;1588;0;1586;0;0;1588;0;0;
7372;140000;2;2;2;36;0;0;2;2;0;0;134783;142708;143475;136331;135778;135910;12800;5000;0;5100;5000;5000;
7378;20000;1;1;2;24;2;2;0;0;2;2;18199;17623;18317;19525;19084;19601;0;1300;1500;0;1600;0;
7379;260000;2;1;2;30;0;0;0;0;0;0;89538;82621;78236;49417;21226;23174;4000;2092;1333;769;2300;0;
7387;150000;2;2;1;33;1;2;0;0;0;0;42932;42010;46007;47978;49100;50181;0;5000;3000;2000;2000;2000;
7389;150000;1;3;2;41;0;0;0;0;0;0;64425;57073;32516;21018;21320;143489;1745;1269;0;1545;135000;5000;
7392;130000;2;3;2;25;-1;-1;-1;-1;-1;-1;250;174;1214;1125;139;0;174;1214;1125;139;0;391;
7393;180000;2;1;1;35;-1;-1;-2;-2;-2;-2;1651;0;0;0;0;0;0;0;0;0;0;295;
7396;430000;1;1;2;28;0;0;0;0;0;0;406995;438832;312608;341552;345532;339050;40000;30000;35000;30000;20019;40000;
7411;20000;1;2;1;52;0;0;0;0;0;0;15768;16792;18105;18157;18538;19200;1285;1598;650;674;971;580;
7415;10000;2;2;2;23;1;-2;-2;-2;-2;-2;-1000;-1000;-1000;-1000;-1000;-1000;0;0;0;0;0;1000;
7416;20000;1;2;1;42;0;0;2;0;0;2;16070;19107;18506;18802;20199;19394;3300;0;900;1700;0;253;
7418;200000;2;1;2;29;-1;-1;-1;-1;-1;-1;5624;2519;2519;2519;13137;566;2519;2519;2519;13137;566;416;
7426;180000;2;1;1;38;1;2;0;0;0;0;114413;111165;117004;119542;122452;130293;0;10000;6000;5000;10000;6500;
7436;130000;1;1;2;37;0;0;0;0;0;0;116093;100296;95053;96146;98310;95726;3647;4198;3490;3800;3920;3447;
7439;30000;2;2;1;43;-1;0;0;0;0;0;25166;26195;27209;27924;30204;30000;1437;1451;1166;2900;600;0;
7448;240000;2;2;1;31;2;0;0;0;0;0;71876;72382;72155;72543;73011;73484;3100;2400;2367;2435;2500;3000;
7465;100000;2;2;2;25;0;0;0;-1;-1;-1;8791;4910;0;674;0;980;1000;0;674;0;980;4413;
7473;90000;2;2;1;33;0;0;2;0;0;0;26772;70398;56266;47804;44230;48144;56388;112;1779;1786;5414;2418;
7486;30000;2;2;1;27;0;0;2;2;2;2;21632;24267;24572;24872;25427;25860;3300;1000;1000;1100;1000;1100;
7490;200000;2;3;1;40;0;0;0;0;0;2;158809;150904;144302;137700;135443;128229;5380;5141;5032;9400;4400;0;
7496;80000;2;3;2;53;-2;-2;-2;-2;-2;-2;5687;0;0;19230;0;0;0;0;19230;0;0;0;
7506;80000;2;2;1;37;1;2;0;0;0;0;79900;64815;52806;57028;59456;55623;21;1819;5000;4000;4000;1894;
7509;10000;2;3;2;51;0;0;0;0;0;0;53095;54562;5428;7928;6091;0;2134;1000;2500;122;0;0;
7510;230000;2;3;1;30;0;-1;0;0;0;0;134272;238601;135099;133431;53103;49586;107000;3826;5000;5000;2000;3000;
7511;380000;2;3;2;31;-1;-1;-1;-1;-1;-1;3859;9194;15157;11147;12483;13680;9240;15233;11202;12493;13748;18061;
7513;130000;2;2;2;23;0;0;0;0;0;0;113900;109062;105252;103969;104254;99525;5000;6000;10000;10000;5000;9000;
7515;150000;2;2;2;28;0;-1;0;-1;-1;-2;12272;4447;5228;1623;0;0;4447;1000;1623;0;0;0;
7516;340000;2;2;2;38;-2;-2;-2;-2;-2;-2;0;780;0;0;0;0;780;0;0;0;0;0;
7519;160000;1;2;2;37;0;0;0;0;0;0;119165;118392;117553;113256;112678;111924;6008;6011;3606;3803;4003;3311;
7527;330000;1;1;2;31;0;0;-1;-1;0;0;163406;137664;3381;40635;40490;38431;7558;5000;42054;3000;2000;1100;
7532;70000;1;1;2;36;2;2;2;2;2;2;50016;48941;51809;50675;54839;53803;0;4000;0;5000;0;4000;
7533;290000;1;1;2;27;0;0;0;0;0;0;246284;218441;176099;170282;166869;173273;10000;8000;6500;7000;10000;10000;
7536;110000;1;2;2;47;2;2;2;2;2;2;53016;56532;57502;58460;59876;58761;5000;2500;2500;2500;0;5000;
7538;140000;2;2;2;38;0;0;0;0;0;2;141453;132415;130305;79775;74462;74954;8000;3100;3000;5417;0;500;
7541;210000;2;2;2;33;0;0;0;0;0;0;19951;21620;23251;24358;25805;27168;2000;2000;1500;2000;1800;1500;
7547;350000;1;1;2;35;-1;-1;2;2;2;-1;3260;4248;785;135;0;1006;4273;0;0;1006;1006;0;
7553;120000;2;1;2;26;-1;-1;-1;-1;-1;-1;2897;481;721;444;710;1920;485;721;444;710;1920;0;
7555;50000;1;2;2;31;1;2;0;0;0;0;18190;12521;14308;14769;15925;15441;0;2000;1000;1542;764;3000;
7557;20000;1;2;2;30;0;-1;0;0;0;0;12755;832;2800;1231;1052;0;832;1000;900;500;0;0;
7561;70000;2;1;2;28;2;2;2;2;2;2;59794;58267;63931;64585;66207;67577;0;6672;2300;2800;2600;0;
7574;280000;1;1;2;26;0;0;0;0;2;2;245969;251120;254735;270486;276026;271408;10600;9300;20000;10000;0;11000;
7586;220000;1;1;2;25;-1;-1;0;0;0;0;-1855;84332;85897;90106;94129;101037;88444;4000;5000;5000;8000;5000;
7591;70000;2;2;2;23;0;0;0;0;0;0;57034;58224;59158;60675;62047;65298;2700;2500;2500;2500;4300;3000;
7599;50000;1;2;2;26;2;-1;-1;-1;-1;-1;291;291;291;291;291;0;291;291;291;291;0;873;
7605;200000;2;2;1;46;-1;-1;-1;0;0;0;722;9086;9213;7360;11560;21808;9086;9219;147;4200;11808;4067;
7607;90000;2;2;2;25;0;0;0;0;0;0;78651;79972;81415;81878;83206;85350;3600;3805;3100;3200;4100;2500;
7608;130000;2;1;2;27;1;-1;0;0;-1;-1;0;1483;2450;0;1089;2249;1483;1000;0;1089;2249;2184;
7615;50000;2;2;2;49;0;0;0;0;0;0;12272;7980;7959;8978;7357;7841;2005;2000;1019;3007;3008;5015;
7616;30000;2;3;2;23;0;0;0;0;-1;-1;2277;3158;4080;5080;150;178;1078;1000;1000;150;178;300;
7617;50000;1;3;1;51;2;0;0;0;0;0;55028;50184;50391;19867;20154;18732;3000;1600;1000;1000;1000;1000;
7620;50000;1;3;2;23;0;0;0;0;0;0;47033;43512;32287;34156;14618;3648;1707;1318;496;1076;708;20027;
7622;140000;1;3;1;33;0;0;0;0;0;0;140795;93199;64487;53220;50051;45859;3609;2039;3014;2514;1656;1005;
7625;70000;1;2;2;29;0;0;0;0;2;2;18312;19516;20685;22142;23340;22817;1500;1500;1800;1700;0;1300;
7627;410000;1;1;1;42;0;0;0;0;0;0;27559;29866;32233;34450;36954;39251;3000;2800;3000;3000;3000;2000;
7630;90000;2;1;2;26;0;0;0;0;0;0;17704;14478;17681;15240;19364;18828;5005;5145;1801;5024;8007;5046;
7632;230000;2;2;1;28;-1;-1;-1;-1;-1;-1;1190;1716;0;1012;0;753;1716;0;1012;0;753;7600;
7647;150000;2;1;1;30;1;2;-1;0;-1;2;44820;14657;20950;3601;696;696;0;20962;1;696;0;50348;
7648;160000;1;2;1;57;-1;2;2;-1;-1;-1;2008;280;-110;187;197;307;0;0;687;400;500;700;
7649;90000;2;3;1;42;0;0;0;0;0;0;14376;15374;11195;8948;9143;6003;1278;1086;581;273;227;162;
7652;170000;1;1;1;40;0;0;0;0;0;0;171841;171014;168142;169821;173014;163570;7540;7540;6301;6517;6035;6435;
7656;200000;1;1;2;32;0;0;0;-2;-2;-2;42325;32061;0;0;0;0;2000;0;0;0;0;0;
7660;70000;2;1;1;36;2;0;0;0;0;0;81719;85389;86287;65287;35345;9360;5000;3000;2000;3000;5000;0;
7669;440000;2;2;2;34;-2;-2;-2;-2;-2;-2;0;200;751;2674;317;565;200;751;2700;320;570;0;
7671;80000;2;2;2;25;-2;-2;-2;-2;-2;-1;0;0;0;0;0;442;0;0;0;0;442;1102;
7677;40000;2;5;1;48;0;0;0;0;0;0;37896;40262;40370;39970;39970;0;3292;1400;0;0;0;0;
7679;90000;2;2;2;26;0;0;0;0;0;0;43310;40275;37800;37323;34396;34938;2500;3000;3000;2000;3000;3000;
7681;220000;1;2;1;49;0;0;0;0;0;0;153880;143020;117567;153069;153045;144529;6300;4500;37486;6000;5200;5002;
7683;240000;1;3;1;48;0;0;0;0;0;0;111990;125109;129014;131864;134744;138504;15000;6000;5000;5000;6000;6000;
7685;120000;1;1;2;30;-1;-1;-1;-2;-1;2;179;1403;0;0;473;323;1403;0;0;473;0;9438;
7692;130000;2;2;1;25;0;0;0;0;0;0;119703;122967;125101;54560;52681;44529;5200;5301;3000;2000;5000;13801;
7693;230000;1;2;1;45;2;2;2;2;0;0;221691;226696;223872;98219;100276;102263;10000;3600;0;3628;3643;3929;
7694;290000;2;2;1;39;0;0;0;0;2;2;296002;284025;278422;283034;284430;294131;12000;11600;12628;8000;16600;4000;
7695;50000;1;1;2;29;0;0;0;0;0;0;16645;18368;20053;20721;21234;22881;2000;2000;1000;1000;2000;0;
7698;360000;2;1;2;32;0;0;0;0;0;0;166848;149903;138091;138123;140324;108772;7294;6135;4504;4669;4060;3475;
7702;250000;2;1;1;31;-1;-1;-1;-1;-1;-2;315;-72;7304;95;0;0;0;7376;0;0;0;0;
7704;130000;2;3;2;53;0;0;0;0;0;0;100184;99001;88214;90167;90682;92672;4700;3200;3403;3300;3500;3300;
7705;200000;1;1;2;38;0;0;0;2;2;2;180486;183076;195535;190960;202139;194326;7000;15500;0;14184;0;6700;
7726;210000;1;2;1;41;1;2;0;0;0;0;149343;145319;86335;69670;59502;119494;0;5000;3600;2000;2000;5000;
7737;50000;1;2;2;24;0;0;2;2;0;0;20378;23346;23670;22994;23473;23932;3300;1000;0;1000;1000;962;
7748;400000;1;1;1;54;-2;-2;-2;-2;-2;-2;1348;21411;-25;4895;48976;15319;21532;0;4920;49221;15395;0;
7749;500000;2;2;1;41;0;0;0;0;0;0;131720;103746;91805;76152;62783;44422;3900;3200;2766;2100;1703;1092;
7750;250000;1;3;1;44;-1;-1;-1;-1;-1;-1;6826;3900;4482;43546;38051;576;3924;4482;43676;38166;576;2389;
7751;80000;2;2;2;22;0;0;0;0;0;0;80491;64868;51936;30165;30145;30085;2327;1687;1052;1076;1121;1237;
7772;220000;1;2;2;30;-2;-2;-2;-2;-2;-2;18301;20161;24621;17125;18378;1344;2026;10040;1000;1253;1350;4416;
7773;50000;1;2;2;42;0;0;0;0;0;0;5268;5896;6645;7009;6869;7268;1107;1246;1000;500;1000;390;
7775;130000;1;1;2;28;2;2;2;-2;-2;-2;114144;102650;0;0;0;0;0;0;0;0;0;0;
7778;280000;1;2;1;34;0;0;0;0;0;0;126305;128888;123909;124078;124489;114110;4728;4700;4210;4455;4109;4000;
7779;230000;1;1;1;45;0;0;0;0;0;0;43885;44926;45941;46853;47834;48942;1749;1764;1676;1735;1902;2189;
7788;50000;1;3;2;49;0;0;0;0;0;0;34461;35582;40610;11292;3266;10012;2000;6000;2000;2200;10000;2100;
7800;20000;2;2;2;22;0;0;0;0;-2;-1;19194;19840;7627;0;0;19191;1129;1002;0;0;19191;0;
7806;160000;1;1;2;29;-1;-1;-1;-1;-1;0;554;-78;622;-10;326;326;0;700;0;652;0;0;
7818;50000;1;2;2;27;1;2;2;2;2;2;17654;17082;20088;19483;19742;19275;0;3300;0;1560;0;881;
7823;70000;2;2;2;25;0;0;0;0;0;0;19508;19633;19685;18887;19073;20208;2000;2000;1000;2000;3003;3007;
7832;250000;2;1;1;39;0;0;0;0;0;0;196409;182372;191040;199400;206988;167607;6023;15000;10011;11214;5315;3180;
7835;200000;1;1;2;27;-2;-2;-2;-2;-2;-2;2436;3458;758;-2;750;26903;5963;760;0;752;26983;599;
7842;150000;2;2;2;34;-1;-1;-1;-1;-1;-1;1467;698;4102;713;810;5438;701;4137;719;817;5467;9587;
7851;160000;2;2;1;25;4;3;2;0;0;0;103398;100925;97701;99434;99527;16331;0;0;2321;432;546;550;
7863;170000;1;2;1;37;0;0;0;0;0;0;164240;167116;165432;120084;123439;107682;8019;6196;4300;5000;4006;4007;
7876;160000;2;1;1;51;0;0;-1;-1;-1;0;63406;64176;2348;2447;10968;10934;2901;2348;2447;10968;531;208;
7878;500000;2;1;1;36;0;0;0;0;0;0;251931;301458;234316;199360;163408;186618;101458;10009;20071;20000;35565;18000;
7882;180000;2;1;1;42;1;-1;-1;-2;-2;-2;0;1290;0;0;1200;0;1290;0;0;1200;0;0;
7895;80000;2;3;1;44;-1;-1;-1;-1;-1;-1;485;10735;2954;24243;7043;13531;10735;2957;24277;7046;13671;3206;
7898;280000;1;1;2;29;-1;2;-1;-1;-1;0;7712;1171;1599;436;47613;31987;0;2013;436;47613;1472;2275;
7900;80000;2;3;1;53;0;0;0;0;0;0;66002;68679;70906;71474;72936;63912;5000;5000;3000;3000;3000;3000;
7902;60000;2;2;1;29;2;2;2;2;2;2;56252;57760;58250;56352;57930;16563;3000;2100;0;2801;0;3619;
7909;140000;2;1;1;48;-2;-2;-2;-2;-1;-1;5349;2210;5472;0;544;0;2216;5472;0;544;0;0;
7914;80000;2;1;2;29;-1;-1;-1;-1;-1;-1;928;4844;3305;3287;630;2436;4844;3326;3287;630;2436;1882;
7918;60000;1;3;2;25;0;0;0;0;0;0;57530;59869;59942;28934;27461;28504;3869;2742;1200;1461;1504;1683;
7925;210000;2;2;2;26;0;0;0;0;0;0;193345;160508;156422;146954;137937;134581;8000;6005;5200;5500;5000;5500;
7933;130000;1;1;1;70;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
7937;170000;2;1;2;29;-2;-2;-2;-1;0;0;0;0;0;10232;9677;0;0;0;10232;194;0;0;
7939;240000;1;2;2;35;0;0;0;0;0;0;179662;180787;181379;170318;128076;64634;7003;8000;8000;2500;2400;2600;
7945;50000;2;2;2;29;2;2;2;0;0;2;5804;6855;6599;6577;7120;6857;1300;0;236;650;0;810;
7951;100000;2;3;1;53;0;0;0;0;0;0;99768;100098;75296;73774;75603;77807;3919;3010;3000;6000;3500;3000;
7960;50000;2;2;1;58;1;2;2;2;2;2;32113;31319;33688;32849;34950;35658;0;3200;0;2795;1431;0;
7962;20000;1;2;2;25;4;5;4;3;2;0;20014;19432;18840;18248;17816;18021;0;0;0;0;636;1200;
7970;70000;2;3;1;56;0;0;-2;-2;-2;-1;16976;0;0;0;0;1000;5000;0;0;0;1000;1770;
7972;200000;1;2;1;40;0;0;0;0;0;0;63182;44876;38764;37618;35737;40710;1765;10007;2019;5027;15031;7088;
7975;70000;1;2;2;25;0;0;0;0;0;0;23018;24044;25059;25559;26094;26612;1400;1415;915;947;952;986;
7977;250000;2;2;1;29;-2;-2;-2;-2;-2;-2;0;256;258;258;258;258;256;258;258;258;258;258;
7984;330000;2;1;2;28;-2;-2;-2;-2;-2;-2;1127;13030;14922;17722;3390;0;13030;2500;3000;3390;0;0;
7988;60000;2;2;2;24;2;2;2;2;2;2;27583;26860;28601;29819;30192;31045;0;2500;2000;1000;1500;0;
7989;200000;2;2;2;27;-2;-2;-2;-2;-2;-2;264;264;264;264;264;264;264;264;264;264;264;0;
7992;80000;2;3;1;38;-1;-1;-1;0;0;-2;330;0;330;330;0;0;0;660;0;0;0;0;
8007;80000;2;2;2;27;0;0;0;0;0;0;73684;68883;45257;45981;46032;46192;2896;1722;1619;1665;1700;1833;
8033;50000;1;1;2;29;-1;2;2;2;2;0;53746;51631;50880;51034;46154;42852;0;5160;1753;0;1508;5000;
8037;140000;2;2;2;28;-2;-2;-2;-2;-2;-2;-176;-176;-176;-176;-176;-176;0;0;0;0;0;652;
8041;70000;1;3;2;32;0;0;0;0;0;0;65460;65721;45492;45482;46371;47603;2352;2030;1800;2000;2000;2000;
8042;120000;1;1;1;50;2;2;2;0;0;2;38565;39997;39211;39917;42268;43192;2200;0;1500;3000;1600;1500;
8048;260000;2;1;1;40;-2;-2;-2;-2;-2;-2;2095;781;3985;942;-18;3739;785;4004;946;0;3757;6119;
8061;200000;1;3;1;28;-1;-1;-1;-1;-1;-2;1793;5189;8627;1530;-200;-200;5191;9003;1530;0;0;980;
8065;20000;2;2;1;51;-1;-1;-2;-2;-2;-2;10400;0;0;0;0;0;0;0;2000;0;0;0;
8071;150000;2;2;2;50;-1;-1;-1;-1;-1;-2;7890;8958;780;7500;0;0;8958;780;7500;0;0;0;
8079;200000;2;2;1;28;-1;-1;-1;0;-1;-1;2816;316;632;316;316;316;316;632;0;316;316;316;
8081;230000;1;3;1;30;0;0;0;0;0;0;105105;51584;44005;35161;24985;25176;2068;1894;1466;1018;1136;503;
8088;210000;1;2;1;37;0;0;0;0;0;0;85327;85263;48645;50826;52346;53819;2500;3000;3000;2500;2500;2000;
8089;200000;2;1;2;30;-1;-1;0;0;0;0;1674;7398;6867;7477;7232;6442;7398;1000;1000;145;276;780;
8093;270000;2;2;2;26;0;0;0;0;0;0;84188;82668;74901;72785;71836;55234;5000;3200;3000;5000;5234;3000;
8103;360000;1;1;1;48;0;0;0;0;0;0;167922;159433;126114;18258;6989;7691;6206;10030;1061;1011;3016;189853;
8104;550000;2;5;2;52;-2;-2;-2;-2;-2;-2;277376;266532;256321;19753;464;8199;6001;6016;19753;464;8199;0;
8106;500000;2;1;1;34;-2;-2;-1;2;2;-2;0;0;3500;3500;0;0;0;3500;0;0;0;0;
8112;30000;2;1;2;36;1;2;0;0;0;0;25747;25048;26060;26578;27133;27783;0;1433;951;983;1099;750;
